2.771300177698557965e-01 9.060465226205909328e-01
2.790340482723381865e-01 9.061552768623259979e-01
2.809358551813044280e-01 9.062652438210978545e-01
2.828354072011644571e-01 9.063765995281396481e-01
2.847326898742387202e-01 9.064890110513044164e-01
2.866276796275188943e-01 9.066025398077385278e-01
2.885203546635137783e-01 9.067171721180884436e-01
2.904106878050098928e-01 9.068330356357319211e-01
2.922986652317426381e-01 9.069498602636376638e-01
2.941842681908394819e-01 9.070676342684882432e-01
2.960674653421836444e-01 9.071866664647303402e-01
2.979482352642854881e-01 9.073068632939100819e-01
2.998265557992849106e-01 9.074281963860605371e-01
3.017024010059317085e-01 9.075507461409513255e-01
3.035757472714598060e-01 9.076744945463637304e-01
3.054465714078501981e-01 9.077994219775129547e-01
3.073148490797174559e-01 9.079255473061658144e-01
3.091805542759126779e-01 9.080529218622926946e-01
3.110436663947643288e-01 9.081814360739455250e-01
3.129041630326150902e-01 9.083110802047948962e-01
3.147620218415521087e-01 9.084418479930633783e-01
3.166172171356914644e-01 9.085738197571386898e-01
3.184697187760682224e-01 9.087071469832410653e-01
3.203195115088033895e-01 9.088415332873321928e-01
3.221665675446004906e-01 9.089771438628286848e-01
3.240108656960509204e-01 9.091138962592444361e-01
3.258523773044810223e-01 9.092519360329600620e-01
3.276910805739498000e-01 9.093911643938510370e-01
3.295269523424954605e-01 9.095315660973752880e-01
3.313599693311048977e-01 9.096731364475429960e-01
3.331901081387325658e-01 9.098158761471708544e-01
3.350173403472771483e-01 9.099599109740618141e-01
3.368416571301857676e-01 9.101048140284063726e-01
3.386630261459828706e-01 9.102509597333666713e-01
3.404814098764595842e-01 9.103986647188564429e-01
3.422968003267535253e-01 9.105473492161707538e-01
3.441091682552698261e-01 9.106972545092684168e-01
3.459184819051729365e-01 9.108485641211467865e-01
3.477247339591057473e-01 9.110007588263432377e-01
3.495278870131974802e-01 9.111543311749694674e-01
3.513279198381761281e-01 9.113091230771092066e-01
3.531247934969981572e-01 9.114654981820942137e-01
3.549185050495635152e-01 9.116227383910040505e-01
3.567090029841504251e-01 9.117816989449204490e-01
3.584962837445068717e-01 9.119416085776400616e-01
3.602802834755478578e-01 9.121035891268867157e-01
3.620610267177967190e-01 9.122659916213127218e-01
3.638384280125147585e-01 9.124307415567957102e-01
3.656125143416674161e-01 9.125959906636729180e-01
3.673832232950817178e-01 9.127630496105697544e-01
3.691505046769985032e-01 9.129322683714562459e-01
3.709143848862650472e-01 9.131019070681549721e-01
3.726747833323063031e-01 9.132737704971374271e-01
3.744317312393463659e-01 9.134459656866584787e-01
3.761851368994398315e-01 9.136206194550833271e-01
3.779350229080479795e-01 9.137959376264294109e-01
3.796813225071984932e-01 9.139732569485432556e-01
3.814240264298658922e-01 9.141518085216773226e-01
3.831631051361954476e-01 9.143317147166908354e-01
